井名,深度,GR,SP,AC,AC1,CAL,U,DEN,DEN1,CNL,CNL1,PE,RD,RS,log（RD）,log（RS）,m2r3,m2r6,m2r9,POR,SW,PERM,试油结论,层位,∆ Φ1,∆ Φ2,∆ Φ3,备注,y_fine,y_coarse
延906-1,3804.25,14.878,32.518,151.934,0.03,21.988,1.015,2.75,0.388,5.687,0.371,3.473,549.869,533.373,2.74025923612407,2.72703102738723,123.034,,153.705,3.018,31.217,0.1,干层,马五41a,0.0132282087368396,-0.017,0.401,单采,干层,非气层类
延906-1,3804.375,14.743,32.058,153.734,0.047,21.955,0.753,2.759,0.413,5.742,0.375,3.413,534.036,518.015,2.72757053432137,2.71434233565819,160.329,,187.741,2.866,30.14,0.1,干层,马五41a,0.0132281986631853,-0.038,0.422,单采,干层,非气层类
延906-1,3804.5,14.874,31.686,155.884,0.068,21.867,0.688,2.769,0.44,5.802,0.378,3.374,525.572,509.805,2.72063222000414,2.70740409057178,236.147,,235.897,2.701,31.733,0.1,干层,马五41a,0.0132281294323695,-0.062,0.446,单采,干层,非气层类
延906-1,3804.625,15.312,31.308,157.32,0.082,21.811,0.684,2.774,0.454,5.853,0.381,3.36,519.52,503.935,2.71560227128193,2.70237452263241,308.061,,268.378,2.63,35.19,0.1,干层,马五41a,0.0132277486495198,-0.073,0.463,单采,干层,非气层类
延906-1,3804.75,15.971,30.861,157.914,0.088,21.763,0.665,2.771,0.445,5.859,0.382,3.363,506.402,491.21,2.70449541222898,2.69126719954315,299.788,,262.625,2.67,37.808,0.1,干层,马五41a,0.0132282126858319,-0.063,0.47,单采,干层,非气层类
延906-1,3804.875,16.171,30.252,157.929,0.088,21.783,0.639,2.763,0.423,5.821,0.379,3.379,486.566,471.969,2.68714175825637,2.6739134741191,228.561,,228.41,2.799,37.28,0.1,干层,马五41a,0.0132282841372717,-0.044,0.467,单采,干层,非气层类
延906-1,3805.0,15.521,29.447,157.701,0.086,21.812,0.641,2.754,0.399,5.791,0.378,3.402,476.234,461.947,2.6778203979678,2.66459215103683,168.357,,194.082,2.957,33.335,0.1,干层,马五41a,0.013228246930971,-0.021,0.464,单采,干层,非气层类
延906-1,3805.125,15.72,28.602,157.459,0.084,21.913,0.654,2.748,0.383,5.812,0.379,3.418,474.193,459.967,2.67595513866829,2.66272667465549,164.703,,187.928,3.067,28.884,0.1,干层,马五41a,0.0132284640128066,-0.004,0.463,单采,干层,非气层类
延906-1,3805.25,15.455,27.943,157.332,0.083,22.013,0.715,2.747,0.38,5.857,0.382,3.421,472.377,458.206,2.67428874369115,2.66106077178012,215.498,,214.324,3.119,27.474,0.1,干层,马五41a,0.0132279719110313,0.002,0.465,单采,干层,非气层类
延906-1,3805.375,15.66,27.581,157.339,0.083,21.989,0.794,2.751,0.391,5.9,0.384,3.41,472.021,457.861,2.67396132062824,2.66073365246823,289.726,,255.902,3.058,30.576,0.1,干层,马五41a,0.0132276681600114,-0.00700000000000001,0.467,单采,干层,非气层类
延906-1,3805.5,17.267,27.55,157.381,0.083,21.858,0.882,2.755,0.402,5.915,0.385,3.387,474.198,459.972,2.675959717945,2.6627313955607,302.895,,269.921,2.94,36.894,0.1,干层,马五41a,0.0132283223843062,-0.017,0.468,单采,干层,非气层类
延906-1,3805.625,18.25,27.802,157.285,0.082,21.698,0.989,2.751,0.391,5.852,0.381,3.356,460.577,446.759,2.6633022466493,2.65007331016697,226.498,,227.76,2.943,39.932,0.1,干层,马五41a,0.013228936482327,-0.01,0.463,单采,干层,非气层类
延906-1,3805.75,18.779,28.042,157.008,0.079,21.674,1.071,2.738,0.355,5.707,0.372,3.32,435.34,422.279,2.63882857292623,2.62559948443014,154.541,,176.668,3.096,37.687,0.1,干层,马五41a,0.0132290884960908,0.017,0.451,单采,干层,非气层类
延906-1,3805.875,19.877,28.003,156.646,0.076,21.708,1.083,2.722,0.311,5.504,0.36,3.281,409.025,396.754,2.61174985331354,2.59852131392511,120.8,,148.862,3.248,33.356,0.1,干层,马五41a,0.0132285393884284,0.049,0.436,单采,干层,非气层类
延906-1,3806.0,19.727,27.604,156.369,0.073,21.738,1.07,2.712,0.284,5.283,0.346,3.24,392.872,381.086,2.59425107773313,2.58102299433914,118.425,,148.055,3.344,29.478,0.1,干层,马五41a,0.0132280833939902,0.062,0.419,单采,干层,非气层类
延906-1,3806.125,19.132,27.03,156.309,0.073,21.786,1.077,2.713,0.287,5.142,0.337,3.203,381.882,370.426,2.58192918839451,2.56870146197383,145.654,,170.899,3.281,29.731,0.1,干层,马五41a,0.0132277264206784,0.05,0.41,单采,干层,非气层类
延906-1,3806.25,19.404,26.573,156.301,0.073,21.826,1.062,2.721,0.309,5.1,0.335,3.173,382.033,370.572,2.58210087887741,2.56887260142408,183.383,,196.779,3.088,31.964,0.1,干层,马五41a,0.0132282774533259,0.026,0.408,单采,干层,非气层类
延906-1,3806.375,19.341,26.32,156.066,0.07,21.834,1.04,2.733,0.342,5.085,0.334,3.162,382.993,371.503,2.58319083639903,2.56996232517112,211.271,,210.839,2.869,37.398,0.1,干层,马五41a,0.0132285112279114,-0.00800000000000001,0.404,单采,干层,非气层类
延906-1,3806.5,20.168,26.198,155.381,0.063,21.864,1.022,2.734,0.344,5.139,0.337,3.144,377.972,366.633,2.57745962868406,2.56423155247807,209.247,,207.48,2.83,40.691,0.1,干层,马五41a,0.0132280762059924,-0.00699999999999995,0.4,单采,干层,非气层类
延906-1,3806.625,21.24,26.022,154.262,0.053,21.821,0.991,2.731,0.336,5.189,0.34,3.159,375.027,363.776,2.57406253580478,2.56083404323932,162.052,,179.727,2.858,40.29,0.1,干层,马五41a,0.0132284925654589,0.004,0.393,单采,干层,非气层类
延906-1,3806.75,22.002,25.657,153.158,0.042,21.734,0.976,2.727,0.325,5.217,0.342,3.199,376.765,365.462,2.57607055173,2.56284222657906,128.648,,157.165,2.902,36.738,0.1,干层,马五41a,0.0132283251509384,0.017,0.384,单采,干层,非气层类
延906-1,3806.875,22.408,25.094,152.456,0.035,21.677,0.964,2.723,0.314,5.225,0.342,3.262,389.981,378.282,2.5910434485748,2.57781567651173,122.538,,152.902,2.951,31.753,0.1,干层,马五41a,0.0132277720630722,0.028,0.377,单采,干层,非气层类
延906-1,3807.0,22.008,24.481,152.343,0.034,21.759,0.938,2.72,0.306,5.229,0.343,3.34,404.172,392.047,2.60656622341308,2.59333813492117,144.006,,172.412,3.017,27.845,0.1,干层,马五41a,0.0132280884919158,0.037,0.377,单采,干层,非气层类
延911-4,3628.0,20.61,50.195,166.399,0.299,22.53,1.858,2.677,0.766,7.159,0.368,3.321,225.457,198.195,2.35306372384831,2.29709269404532,50.697,,55.981,4.555,79.713,0.1,干层,马五41a,0.0559710298029845,-0.398,0.667,单采,干层,非气层类
延911-4,3628.125,22.462,49.58,163.727,0.253,22.437,1.856,2.702,0.798,6.891,0.348,3.342,272.769,252.2,2.43579501153449,2.40174508223706,49.574,,54.74,4.007,90.4,0.1,干层,马五41a,0.0340499292974243,-0.45,0.601,单采,干层,非气层类
延911-4,3628.25,23.179,49.03,160.654,0.2,22.348,1.801,2.729,0.832,6.878,0.347,3.391,295.362,276.33,2.47035462011648,2.4414280370236,49.721,,55.199,3.342,99.292,0.1,干层,马五41a,0.0289265830928822,-0.485,0.547,单采,干层,非气层类
延911-4,3628.375,21.973,48.543,158.216,0.159,22.251,1.701,2.771,0.886,7.009,0.357,3.492,285.24,259.95,2.4552104277758,2.4148898217696,52.439,,59.018,2.783,100.0,0.1,干层,马五41a,0.0403206060062069,-0.529,0.516,单采,干层,非气层类
延911-4,3628.5,19.582,48.114,156.889,0.136,22.325,1.516,2.782,0.9,7.157,0.368,3.732,253.815,223.762,2.40451728452279,2.34978633513448,56.53,,63.49,2.443,100.0,0.1,干层,马五41a,0.0547309493883059,-0.532,0.504,单采,干层,非气层类
延911-4,3628.625,17.144,47.747,156.674,0.132,22.49,1.323,2.776,0.892,7.291,0.377,3.936,220.038,193.824,2.34249768884585,2.28740755198321,62.591,,69.908,2.406,100.0,0.1,干层,马五41a,0.0550901368626393,-0.515,0.509,单采,干层,非气层类
延911-4,3628.75,16.568,47.431,157.353,0.144,22.413,1.306,2.759,0.871,7.409,0.386,3.965,192.951,170.943,2.28544703371517,2.23285132143202,76.75,,85.8,2.514,100.0,0.1,干层,马五41a,0.0525957122831531,-0.485,0.53,单采,干层,非气层类
延911-4,3628.875,16.718,47.156,158.593,0.165,22.263,1.378,2.734,0.839,7.487,0.392,3.915,173.516,151.903,2.2393395274919,2.18156635102263,91.166,,100.848,2.738,92.693,0.1,干层,马五41a,0.0577731764692695,-0.447,0.557,单采,干层,非气层类
延911-4,3629.0,17.125,46.915,159.882,0.187,22.353,1.422,2.707,0.805,7.502,0.393,3.891,163.58,141.294,2.21373020385484,2.15012372007774,112.792,,120.845,3.006,79.896,0.1,干层,马五41a,0.0636064837771046,-0.412,0.58,单采,干层,非气层类
延911-4,3629.125,17.497,46.703,160.931,0.205,22.731,1.482,2.703,0.799,7.462,0.39,3.866,167.064,145.77,2.22288287547239,2.16366815378267,142.217,,148.761,3.236,66.464,0.1,干层,马五41a,0.0592147216897256,-0.409,0.595,单采,干层,非气层类
延911-4,3629.25,17.628,46.508,161.67,0.218,23.197,1.581,2.71,0.808,7.404,0.386,3.797,178.069,158.829,2.25058831979582,2.20092980155525,159.931,,166.479,3.405,60.057,0.1,干层,马五41a,0.0496585182405753,-0.422,0.604,单采,干层,非气层类
延911-4,3629.375,17.481,46.323,162.289,0.228,23.612,1.621,2.735,0.84,7.352,0.382,3.742,188.622,170.934,2.27559234546062,2.23282845560403,190.847,,193.943,3.539,54.143,0.1,干层,马五41a,0.0427638898565879,-0.458,0.61,单采,干层,非气层类
延911-4,3629.5,17.41,46.147,163.074,0.242,23.785,1.613,2.755,0.865,7.331,0.38,3.69,192.94,174.155,2.28542227418825,2.24093594759263,201.989,,204.567,3.687,50.243,0.1,干层,马五41a,0.0444863265956128,-0.485,0.622,单采,干层,非气层类
延911-4,3629.625,17.41,45.981,164.024,0.258,23.818,1.565,2.764,0.877,7.277,0.376,3.646,192.561,170.061,2.28456833263337,2.23060472850511,207.613,,212.963,3.879,47.208,0.1,干层,马五41a,0.0539636041282603,-0.501,0.634,单采,干层,非气层类
延911-4,3629.75,17.049,45.824,164.807,0.271,23.817,1.495,2.766,0.879,7.172,0.369,3.613,197.228,171.763,2.2949685707587,2.2349296168501,208.919,,217.088,4.07,44.732,0.1,干层,马五41a,0.0600389539085948,-0.51,0.64,单采,干层,非气层类
延911-4,3629.875,15.713,45.676,164.781,0.271,23.788,1.341,2.753,0.863,7.033,0.358,3.574,214.484,186.929,2.33139490038609,2.27167668266814,208.797,,217.985,4.169,43.721,0.1,干层,马五41a,0.0597182177179509,-0.505,0.629,单采,干层,非气层类
延911-4,3630.0,15.468,45.54,163.699,0.253,23.578,1.312,2.737,0.843,6.908,0.349,3.569,247.977,217.073,2.39441140164758,2.33660580834511,208.84,,220.104,4.059,44.532,0.1,干层,马五41a,0.0578055933024677,-0.494,0.602,单采,干层,非气层类
延911-4,3630.125,16.237,45.419,161.69,0.218,23.379,1.369,2.683,0.774,6.851,0.345,3.567,298.267,263.833,2.47460520605835,2.42132911578035,210.721,,223.375,3.68,48.132,0.1,干层,马五41a,0.0532760902780018,-0.429,0.563,单采,干层,非气层类
延911-4,3630.25,17.403,45.316,159.132,0.174,23.344,1.457,2.622,0.697,6.893,0.348,3.556,354.607,319.016,2.5497473043934,2.50381246530625,220.657,,234.627,3.139,54.049,0.1,干层,马五41a,0.0459348390871499,-0.349,0.522,单采,干层,非气层类
延911-4,3630.375,18.422,45.23,156.538,0.13,23.444,1.53,2.545,0.599,7.02,0.357,3.531,405.137,368.497,2.60760190786402,2.56643395654039,232.937,,246.767,2.564,62.362,0.1,干层,马五41a,0.0411679513236338,-0.242,0.487,单采,干层,非气层类
延911-4,3630.5,20.771,45.16,154.419,0.094,23.6,1.66,2.453,0.482,7.124,0.365,3.497,440.869,400.038,2.64430956219157,2.60210124734411,248.091,,260.778,2.006,74.351,0.1,干层,马五41a,0.0422083148474566,-0.117,0.459,单采,干层,非气层类
延911-4,3630.625,22.358,45.107,153.088,0.071,24.175,1.721,2.418,0.438,7.161,0.368,3.483,460.107,413.134,2.66285884060722,2.61609093790751,271.611,,284.855,1.629,85.553,0.1,干层,马五41a,0.0467679026997101,-0.07,0.439,单采,干层,非气层类
延911-4,3630.75,24.038,45.069,152.676,0.064,25.166,1.747,2.407,0.424,7.155,0.367,3.474,474.606,423.551,2.67633322429518,2.62690571144367,295.841,,310.099,1.44,90.166,0.1,干层,马五41a,0.0494275128515143,-0.057,0.431,单采,干层,非气层类
延911-4,3630.875,24.247,45.041,153.152,0.072,25.668,1.736,2.422,0.443,7.225,0.373,3.469,490.156,438.773,2.69033432320562,2.64223989531155,318.415,,328.732,1.456,86.737,0.1,干层,马五41a,0.0480944278940649,-0.07,0.445,单采,干层,非气层类
延911-4,3631.0,23.603,45.023,154.094,0.088,25.527,1.707,2.443,0.47,7.412,0.386,3.46,504.388,455.667,2.70276474563345,2.65864757754701,351.787,,350.783,1.632,75.878,0.1,干层,马五41a,0.044117168086439,-0.084,0.474,单采,干层,非气层类
延1059-1,3872.0,25.448,55.364,169.13,0.24,22.332,1.537,2.83,0.682,6.321,0.475,3.387,214.463,195.186,2.33135237679167,2.29044866404382,71.873,79.836,87.258,3.683,44.862,0.01,干层,马五41a,0.0409037127478569,-0.207,0.715,单采,干层,非气层类
延1059-1,3872.125,24.873,55.352,169.845,0.251,22.276,1.575,2.826,0.67,6.667,0.502,3.383,184.314,167.747,2.26555832432285,2.22465476195521,63.256,70.264,76.796,4.057,42.681,0.01,干层,马五41a,0.0409035623676384,-0.168,0.753,单采,干层,非气层类
延1059-1,3872.25,24.813,55.367,170.261,0.257,22.253,1.637,2.819,0.651,7.262,0.548,3.377,159.072,144.774,2.20159374145891,2.16069057380585,56.754,63.042,68.902,4.293,43.686,0.012,干层,马五41a,0.0409031676530573,-0.103,0.805,单采,干层,非气层类
延1059-1,3872.375,25.192,55.406,170.38,0.259,22.25,1.732,2.81,0.626,7.82,0.591,3.365,139.727,127.168,2.14528033466116,2.1043778410937,49.475,54.956,60.065,4.578,44.88,0.014,干层,马五41a,0.0409024935674553,-0.035,0.85,单采,干层,非气层类
延1059-1,3872.5,26.018,55.463,170.217,0.256,22.245,1.838,2.805,0.612,8.39,0.636,3.343,126.871,115.467,2.10336236299867,2.06245788236079,39.628,44.018,48.11,4.736,45.58,0.016,干层,马五41a,0.0409044806378751,0.024,0.892,单采,干层,非气层类
延1059-1,3872.625,27.36,55.538,169.732,0.249,22.211,1.945,2.801,0.601,8.998,0.683,3.296,119.35,108.622,2.07682242334277,2.03591779496708,35.683,39.637,43.321,4.965,45.24,0.019,干层,马五41a,0.040904628375694,0.0820000000000001,0.932,单采,干层,非气层类
延1059-1,3872.75,28.978,55.62,169.441,0.245,22.16,2.036,2.79,0.57,9.537,0.725,3.196,115.821,105.41,2.06378731031767,2.02288181333203,32.669,36.288,39.661,5.219,43.214,0.025,干层,马五41a,0.0409054969856411,0.155,0.97,单采,干层,非气层类
延1059-1,3872.875,29.518,55.711,169.943,0.252,22.157,2.12,2.776,0.531,9.843,0.749,3.118,113.565,103.357,2.05524450523993,2.01433989517158,32.531,36.135,39.494,5.707,38.94,0.036,干层,马五41a,0.0409046100683499,0.218,1.001,单采,干层,非气层类
延1059-1,3873.0,29.089,55.826,171.517,0.276,22.202,2.17,2.756,0.475,9.895,0.753,3.02,110.384,100.462,2.04290612760252,2.00200181985496,33.322,37.013,40.454,5.949,36.591,0.043,干层,马五41a,0.0409043077475557,0.278,1.029,单采,干层,非气层类
延1059-1,3873.125,28.339,55.954,173.465,0.305,22.259,2.166,2.739,0.427,9.787,0.745,2.926,106.092,96.556,2.02568263661721,1.98477926605874,34.491,38.312,41.874,5.831,36.79,0.04,干层,马五41a,0.0409033705584698,0.318,1.05,单采,干层,非气层类
延1059-1,3873.25,28.23,56.092,174.867,0.327,22.286,2.141,2.732,0.408,9.698,0.738,2.857,101.414,92.299,2.00609791262111,1.96519699575143,35.661,39.612,43.295,5.466,38.507,0.03,干层,马五41a,0.0409009168696817,0.33,1.065,单采,干层,非气层类
延1059-1,3873.375,28.996,56.256,175.117,0.33,22.288,2.121,2.729,0.399,9.704,0.738,2.792,97.112,88.383,1.98727289841242,1.94636873881185,36.945,41.038,44.853,5.574,36.537,0.033,干层,马五41a,0.0409041596005639,0.339,1.068,单采,干层,非气层类
延1059-1,3873.5,30.099,56.435,174.453,0.32,22.297,2.106,2.725,0.388,9.805,0.746,2.731,94.114,85.655,1.97365423204041,1.93275271942097,38.861,43.167,47.179,5.772,33.796,0.038,干层,马五41a,0.0409015126194414,0.358,1.066,单采,干层,非气层类
延1059-1,3873.625,30.745,56.63,173.434,0.305,22.346,2.087,2.72,0.374,9.982,0.76,2.694,92.112,83.833,1.96431621211106,1.92341500785183,42.038,46.696,51.036,5.708,31.952,0.036,干层,马五41a,0.0409012042592334,0.386,1.065,单采,干层,非气层类
延1059-1,3873.75,30.728,56.839,172.513,0.291,22.426,2.068,2.712,0.352,10.192,0.776,2.671,90.735,82.579,1.95777484356303,1.91686961943101,48.084,53.411,58.376,5.688,29.313,0.035,干层,马五41a,0.0409052241320196,0.424,1.067,单采,干层,非气层类
延1059-1,3873.875,30.178,57.062,172.103,0.285,22.523,2.054,2.703,0.327,10.411,0.793,2.652,89.53,81.483,1.95196858449291,1.91106701025769,58.286,64.744,70.762,5.751,27.199,0.037,干层,马五41a,0.040901574235219,0.466,1.078,单采,干层,非气层类
延1059-1,3874.0,29.603,57.297,172.456,0.29,22.626,2.047,2.698,0.313,10.601,0.808,2.636,88.682,80.711,1.94783547897526,1.90693272820093,67.613,75.103,82.085,5.8,24.713,0.038,干层,马五41a,0.0409027507743247,0.495,1.098,单采,干层,非气层类
延874,3369.0,12.689,26.576,166.228,0.257,22.876,2.226,2.758,0.578,9.45,0.522,2.684,100.973,94.566,2.00420525973689,1.97573501941942,53.79,56.372,57.6,2.811,100.0,0.1,干层,马五41a,0.0284702403174708,-0.0559999999999999,0.779,单采,干层,非气层类
延874,3369.125,12.695,26.013,162.327,0.201,22.842,2.219,2.745,0.549,9.494,0.525,2.701,102.605,95.691,2.01116852470855,1.98087109311497,53.44,56.164,57.48,3.149,100.0,0.105,干层,马五41a,0.030297431593574,-0.024,0.726,单采,干层,非气层类
延874,3369.25,13.062,25.591,157.933,0.139,22.818,2.245,2.729,0.514,9.514,0.526,2.699,107.685,100.371,2.03215521238878,2.0016082510634,48.911,51.618,52.963,3.513,100.0,0.153,干层,马五41a,0.030546961325379,0.012,0.665,单采,干层,非气层类
延874,3369.375,13.5,25.422,156.034,0.112,22.812,2.296,2.714,0.481,9.516,0.526,2.73,113.478,106.211,2.05491167294142,2.02616949783687,42.079,44.442,45.716,3.8,100.0,0.216,干层,马五41a,0.0287421751045471,0.045,0.638,单采,干层,非气层类
延874,3369.5,13.896,25.51,155.941,0.111,22.817,2.353,2.702,0.455,9.487,0.524,2.766,117.305,110.515,2.06931652384725,2.04342122802216,33.066,34.834,35.719,4.001,100.0,0.27,干层,马五41a,0.02589529582509,0.069,0.635,单采,干层,非气层类
延874,3369.625,14.187,25.755,156.608,0.12,22.829,2.411,2.696,0.442,9.498,0.525,2.739,117.68,111.559,2.07070265971947,2.04750461265364,21.962,22.966,23.444,4.165,100.0,0.322,干层,马五41a,0.0231980470658377,0.083,0.645,单采,干层,非气层类
